SendRate 26.3
Latency 0.225
Throughput 23.35
RelativeThroughput 11.216730038022812
prevAdaptStrategy 0
Succ 70.52947052947053
Fail 29.47052947052947
SendRate 26.3
Latency 0.215
Throughput 23.9
RelativeThroughput 9.12547528517111
prevAdaptStrategy 0
Succ 70.55888223552894
Fail 29.44111776447106
SendRate 26.05
Latency 1.28
Throughput 23.9
RelativeThroughput 8.253358925143962
prevAdaptStrategy 0
Succ 70.55888223552894
Fail 29.44111776447106
SendRate 26.05
Latency 1.28
Throughput 23.9
RelativeThroughput 8.253358925143962
prevAdaptStrategy 0
Succ 71.1051930758988
Fail 28.894806924101196
SendRate 26.25
Latency 0.225
Throughput 23.25
RelativeThroughput 11.428571428571429
prevAdaptStrategy 0
Succ 71.1051930758988
Fail 28.894806924101196
SendRate 26.25
Latency 0.225
Throughput 23.25
RelativeThroughput 11.428571428571429
prevAdaptStrategy 0
Succ 60.07527504342791
Fail 39.92472495657209
SendRate 59.75
Latency 0.21
Throughput 55.7
RelativeThroughput 6.778242677824263
prevAdaptStrategy 1
Succ 60.08683068017366
Fail 39.91316931982634
SendRate 59.5
Latency 1.285
Throughput 55.7
RelativeThroughput 6.386554621848735
prevAdaptStrategy 0
Succ 51.17521367521367
Fail 48.824786324786324
SendRate 64.9
Latency 0.355
Throughput 56
RelativeThroughput 13.713405238828974
prevAdaptStrategy 0
Succ 51.17521367521367
Fail 48.824786324786324
SendRate 64.9
Latency 0.355
Throughput 56
RelativeThroughput 13.713405238828974
prevAdaptStrategy 0
Succ 51.17521367521367
Fail 48.824786324786324
SendRate 64.9
Latency 0.355
Throughput 56
RelativeThroughput 13.713405238828974
prevAdaptStrategy 0
Succ 51.4434973879571
Fail 48.55650261204289
SendRate 60.8
Latency 0.33
Throughput 56.8
RelativeThroughput 6.578947368421052
prevAdaptStrategy 0
Succ 51.456844420010995
Fail 48.543155579989005
SendRate 60.55
Latency 1.4
Throughput 56.8
RelativeThroughput 6.1932287365813385
prevAdaptStrategy 0
Succ 50.07602635580335
Fail 49.92397364419666
SendRate 66.6
Latency 0.34
Throughput 58.3
RelativeThroughput 12.46246246246246
prevAdaptStrategy 0
Succ 50.07602635580335
Fail 49.92397364419666
SendRate 66.6
Latency 0.34
Throughput 58.3
RelativeThroughput 12.46246246246246
prevAdaptStrategy 0
Succ 50.07602635580335
Fail 49.92397364419666
SendRate 66.6
Latency 0.34
Throughput 58.3
RelativeThroughput 12.46246246246246
prevAdaptStrategy 0
Succ 51.108551684422686
Fail 48.891448315577314
SendRate 60.1
Latency 0.355
Throughput 56
RelativeThroughput 6.821963394342764
prevAdaptStrategy 0
Succ 51.122625215889464
Fail 48.877374784110536
SendRate 59.85
Latency 1.42
Throughput 56
RelativeThroughput 6.432748538011698
prevAdaptStrategy 0
Succ 51.57719977863863
Fail 48.42280022136137
SendRate 61.45
Latency 0.35
Throughput 53.55
RelativeThroughput 12.855980471928405
prevAdaptStrategy 0
Succ 51.57719977863863
Fail 48.42280022136137
SendRate 61.45
Latency 0.35
Throughput 53.55
RelativeThroughput 12.855980471928405
prevAdaptStrategy 0
Succ 51.71056615198305
Fail 48.289433848016955
SendRate 56.75
Latency 0.355
Throughput 52.7
RelativeThroughput 7.1365638766519774
prevAdaptStrategy 0
Succ 51.72518159806295
Fail 48.27481840193705
SendRate 56.5
Latency 1.43
Throughput 52.7
RelativeThroughput 6.725663716814154
prevAdaptStrategy 0
Succ 51.73393973848778
Fail 48.26606026151222
SendRate 60.35
Latency 0.395
Throughput 52.85
RelativeThroughput 12.427506213753107
prevAdaptStrategy 0
Succ 51.73393973848778
Fail 48.26606026151222
SendRate 60.35
Latency 0.395
Throughput 52.85
RelativeThroughput 12.427506213753107
prevAdaptStrategy 0
Succ 52.18956208758249
Fail 47.81043791241751
SendRate 57.6
Latency 0.375
Throughput 53.9
RelativeThroughput 6.423611111111116
prevAdaptStrategy 0
Succ 52.203898050974516
Fail 47.79610194902549
SendRate 57.35
Latency 1.45
Throughput 53.9
RelativeThroughput 6.015693112467311
prevAdaptStrategy 0
Succ 49.10112359550562
Fail 50.89887640449439
SendRate 60.25
Latency 0.435
Throughput 52.95
RelativeThroughput 12.116182572614104
prevAdaptStrategy 3
Succ 49.10112359550562
Fail 50.89887640449439
SendRate 60.25
Latency 0.435
Throughput 52.95
RelativeThroughput 12.116182572614104
prevAdaptStrategy 3
Succ 52.444703143189756
Fail 47.555296856810244
SendRate 59.95
Latency 0.375
Throughput 55.95
RelativeThroughput 6.672226855713094
prevAdaptStrategy 0
Succ 52.45853942391621
Fail 47.54146057608379
SendRate 59.7
Latency 1.44
Throughput 55.95
RelativeThroughput 6.281407035175879
prevAdaptStrategy 0
Succ 52.65700483091788
Fail 47.34299516908212
SendRate 58.7
Latency 0.38
Throughput 51.5
RelativeThroughput 12.26575809199319
prevAdaptStrategy 0
Succ 60.4
Fail 39.6
SendRate 37.65
Latency 0.53
Throughput 24.1
RelativeThroughput 35.98937583001327
prevAdaptStrategy 1
Succ 60.55776892430279
Fail 39.44223107569721
SendRate 37.4
Latency 1.615
Throughput 24.1
RelativeThroughput 35.5614973262032
prevAdaptStrategy 2
Succ 64.98002663115847
Fail 35.01997336884155
SendRate 26.9
Latency 0.31
Throughput 23.55
RelativeThroughput 12.453531598513004
prevAdaptStrategy 0
Succ 57.84313725490197
Fail 42.15686274509804
SendRate 62.65
Latency 1.61
Throughput 18.35
RelativeThroughput 70.71029529130087
prevAdaptStrategy 2
Succ 66.33663366336634
Fail 33.663366336633665
SendRate 53.35
Latency 0.43
Throughput 18.75
RelativeThroughput 64.85473289597002
prevAdaptStrategy 2
Succ 57.42574257425742
Fail 42.57425742574257
SendRate 51.8
Latency 0.43
Throughput 16.75
RelativeThroughput 67.66409266409266
prevAdaptStrategy 2
Succ 61.386138613861384
Fail 38.613861386138616
SendRate 54.4
Latency 0.51
Throughput 18.15
RelativeThroughput 66.63602941176471
prevAdaptStrategy 2
Succ 54.45544554455446
Fail 45.54455445544555
SendRate 59.05
Latency 0.475
Throughput 17.15
RelativeThroughput 70.95681625740897
prevAdaptStrategy 2
Succ 54.90196078431373
Fail 45.09803921568628
SendRate 58.8
Latency 1.55
Throughput 17.15
RelativeThroughput 70.83333333333334
prevAdaptStrategy 2
Succ 69
Fail 31
SendRate 59.3
Latency 0.54
Throughput 18.85
RelativeThroughput 68.21247892074199
prevAdaptStrategy 2
Succ 69.3069306930693
Fail 30.693069306930692
SendRate 59.05
Latency 1.625
Throughput 18.85
RelativeThroughput 68.077900084674
prevAdaptStrategy 2
Succ 73.26732673267327
Fail 26.732673267326735
SendRate 53.45
Latency 0.54
Throughput 18.65
RelativeThroughput 65.10757717492984
prevAdaptStrategy 2
Succ 61.386138613861384
Fail 38.613861386138616
SendRate 75.95
Latency 0.52
Throughput 19.5
RelativeThroughput 74.32521395655036
prevAdaptStrategy 1
Succ 59.79381443298969
Fail 40.20618556701031
SendRate 33.3
Latency 0.75
Throughput 15.5
RelativeThroughput 53.45345345345345
prevAdaptStrategy 1
Succ 49.6551724137931
Fail 50.3448275862069
SendRate 50.7
Latency 0.565
Throughput 36.2
RelativeThroughput 28.59960552268244
prevAdaptStrategy 3
Succ 53.63636363636364
Fail 46.36363636363636
SendRate 88.35
Latency 0.35
Throughput 31.95
RelativeThroughput 63.83701188455008
prevAdaptStrategy 1
Succ 60.83743842364532
Fail 39.16256157635468
SendRate 45.3
Latency 0.31
Throughput 30.6
RelativeThroughput 32.45033112582781
prevAdaptStrategy 1
Succ 55.932203389830505
Fail 44.06779661016949
SendRate 59.8
Latency 0.545
Throughput 26.2
RelativeThroughput 56.187290969899664
prevAdaptStrategy 2
Succ 54.972375690607734
Fail 45.027624309392266
SendRate 37.7
Latency 0.465
Throughput 27.65
RelativeThroughput 26.657824933687014
prevAdaptStrategy 0
Succ 55.09641873278237
Fail 44.90358126721763
SendRate 37.45
Latency 1.54
Throughput 27.65
RelativeThroughput 26.16822429906543
prevAdaptStrategy 0
Succ 58.51851851851851
Fail 41.48148148148148
SendRate 57.85
Latency 0.54
Throughput 22.25
RelativeThroughput 61.53846153846154
prevAdaptStrategy 2
Succ 58.82352941176471
Fail 41.17647058823529
SendRate 57.6
Latency 1.62
Throughput 22.25
RelativeThroughput 61.37152777777778
prevAdaptStrategy 2
Succ 51.33689839572193
Fail 48.663101604278076
SendRate 46.7
Latency 0.53
Throughput 17.85
RelativeThroughput 61.77730192719486
prevAdaptStrategy 2
Succ 61.42857142857143
Fail 38.57142857142858
SendRate 65.8
Latency 0.62
Throughput 15.45
RelativeThroughput 76.51975683890578
prevAdaptStrategy 2
Succ 56.9060773480663
Fail 43.0939226519337
SendRate 47.75
Latency 0.455
Throughput 27.35
RelativeThroughput 42.72251308900523
prevAdaptStrategy 2
Succ 61.31386861313869
Fail 38.68613138686132
SendRate 56.35
Latency 0.535
Throughput 14.6
RelativeThroughput 74.09050576752439
prevAdaptStrategy 2
Succ 61.59420289855072
Fail 38.405797101449274
SendRate 56.1
Latency 1.625
Throughput 14.6
RelativeThroughput 73.97504456327985
prevAdaptStrategy 2
Succ 51.12359550561798
Fail 48.87640449438202
SendRate 70.2
Latency 0.595
Throughput 28.1
RelativeThroughput 59.971509971509974
prevAdaptStrategy 2
Succ 56.81818181818182
Fail 43.18181818181818
SendRate 52.95
Latency 1.56
Throughput 33.7
RelativeThroughput 36.35505193578848
prevAdaptStrategy 2
Succ 58.63874345549738
Fail 41.361256544502616
SendRate 64.6
Latency 0.53
Throughput 20.05
RelativeThroughput 68.96284829721363
prevAdaptStrategy 2
Succ 56.03448275862068
Fail 43.96551724137931
SendRate 141.1
Latency 0.555
Throughput 22.05
RelativeThroughput 84.37278525868179
prevAdaptStrategy 1
Succ 49.18032786885246
Fail 50.81967213114754
SendRate 74.55
Latency 0.92
Throughput 25.3
RelativeThroughput 66.06304493628437
prevAdaptStrategy 1
Succ 56.71641791044776
Fail 43.28358208955223
SendRate 55.85
Latency 0.895
Throughput 20.5
RelativeThroughput 63.29453894359892
prevAdaptStrategy 2
Succ 50.96153846153846
Fail 49.03846153846153
SendRate 85.05
Latency 0.6
Throughput 32.85
RelativeThroughput 61.37566137566137
prevAdaptStrategy 2
Succ 50.6578947368421
Fail 49.34210526315789
SendRate 129.25
Latency 0.875
Throughput 19.05
RelativeThroughput 85.26112185686654
prevAdaptStrategy 2
Succ 50.98039215686274
Fail 49.01960784313725
SendRate 129
Latency 1.95
Throughput 19.05
RelativeThroughput 85.23255813953489
prevAdaptStrategy 2
Succ 47.8021978021978
Fail 52.197802197802204
SendRate 65.7
Latency 0.555
Throughput 25.45
RelativeThroughput 61.26331811263318
prevAdaptStrategy 2
Succ 49.411764705882355
Fail 50.588235294117645
SendRate 70.05
Latency 0.565
Throughput 23.65
RelativeThroughput 66.2384011420414
prevAdaptStrategy 2
Succ 49.55357142857143
Fail 50.44642857142857
SendRate 86.1
Latency 0.78
Throughput 37.65
RelativeThroughput 56.271777003484324
prevAdaptStrategy 2
Succ 50.73529411764706
Fail 49.26470588235294
SendRate -2125
Latency 0.95
Throughput 37.7
RelativeThroughput 101.77411764705882
prevAdaptStrategy 0
Succ 54.314720812182735
Fail 45.68527918781726
SendRate 70.95
Latency 0.77
Throughput 26.25
RelativeThroughput 63.00211416490487
prevAdaptStrategy 2
Succ 52.36907730673317
Fail 47.63092269326683
SendRate 64.35
Latency 0.605
Throughput 37.25
RelativeThroughput 42.113442113442105
prevAdaptStrategy 2
Succ 52.48756218905473
Fail 47.51243781094527
SendRate 64.1
Latency 1.71
Throughput 37.25
RelativeThroughput 41.887675507020276
prevAdaptStrategy 2
Succ 57.55395683453237
Fail 42.44604316546763
SendRate 42.4
Latency 0.895
Throughput 18.5
RelativeThroughput 56.367924528301884
prevAdaptStrategy 1
Succ 57.85714285714286
Fail 42.142857142857146
SendRate 42.15
Latency 1.985
Throughput 18.5
RelativeThroughput 56.109134045077106
prevAdaptStrategy 2
Succ 58.82352941176471
Fail 41.17647058823529
SendRate 64.15
Latency 0.5
Throughput 22.9
RelativeThroughput 64.30241621200312
prevAdaptStrategy 2
Succ 57.85714285714286
Fail 42.142857142857146
SendRate 98.6
Latency 0.73
Throughput 16.65
RelativeThroughput 83.11359026369168
prevAdaptStrategy 1
Succ 50.22026431718062
Fail 49.77973568281938
SendRate 71.4
Latency 0.895
Throughput 27.85
RelativeThroughput 60.99439775910365
prevAdaptStrategy 2
Succ 41.139240506329116
Fail 58.86075949367089
SendRate 364.05
Latency 0.945
Throughput 29.7
RelativeThroughput 91.84177997527813
prevAdaptStrategy 1
Succ 31.379310344827587
Fail 68.62068965517241
SendRate 87.55
Latency 1.6
Throughput 28.5
RelativeThroughput 67.44717304397487
prevAdaptStrategy 1
Succ 46.57534246575342
Fail 53.42465753424658
SendRate 300.4
Latency 0.99
Throughput 27.05
RelativeThroughput 90.9953395472703
prevAdaptStrategy 1
Succ 39.41908713692946
Fail 60.58091286307054
SendRate 84.9
Latency 1.305
Throughput 25.2
RelativeThroughput 70.31802120141343
prevAdaptStrategy 1
Succ 51.32743362831859
Fail 48.67256637168141
SendRate -47.2
Latency 1.17
Throughput 43.8
RelativeThroughput 192.79661016949152
prevAdaptStrategy 0
Succ 46.49122807017544
Fail 53.50877192982456
SendRate 77.7
Latency 0.915
Throughput 25.8
RelativeThroughput 66.79536679536679
prevAdaptStrategy 2
Succ 51.873198847262245
Fail 48.126801152737755
SendRate 39.55
Latency 0.74
Throughput 26.6
RelativeThroughput 32.7433628318584
prevAdaptStrategy 1
Succ 54.23728813559322
Fail 45.76271186440678
SendRate 52.2
Latency 0.495
Throughput 20.95
RelativeThroughput 59.86590038314177
prevAdaptStrategy 2
Succ 57.599999999999994
Fail 42.4
SendRate 102.3
Latency 0.675
Throughput 15.55
RelativeThroughput 84.79960899315738
prevAdaptStrategy 1
Succ 57.936507936507944
Fail 42.06349206349206
SendRate 102.05
Latency 1.775
Throughput 15.55
RelativeThroughput 84.76237138657521
prevAdaptStrategy 2
Succ 45.45454545454545
Fail 54.54545454545454
SendRate 1558.35
Latency 0.955
Throughput 40.65
RelativeThroughput 97.39147174896524
prevAdaptStrategy 1
Succ 45.744680851063826
Fail 54.25531914893617
SendRate 1558.1
Latency 2.035
Throughput 40.65
RelativeThroughput 97.3910532058276
prevAdaptStrategy 2
Succ 39.30348258706468
Fail 60.69651741293532
SendRate 52.1
Latency 1.14
Throughput 19.1
RelativeThroughput 63.33973128598848
prevAdaptStrategy 1
Succ 43.14720812182741
Fail 56.852791878172596
SendRate 254.95
Latency 2.26
Throughput 25.7
RelativeThroughput 89.91959207687782
prevAdaptStrategy 1
Succ 61.76470588235294
Fail 38.23529411764706
SendRate 126.85
Latency 0.66
Throughput 32.6
RelativeThroughput 74.30035474970438
prevAdaptStrategy 1
Succ 43.71584699453552
Fail 56.284153005464475
SendRate 77.6
Latency 2.32
Throughput 19.4
RelativeThroughput 75
prevAdaptStrategy 1
Succ 45.40816326530612
Fail 54.59183673469388
SendRate 70.45
Latency 1.045
Throughput 28.95
RelativeThroughput 58.90702625975869
prevAdaptStrategy 2
Succ 50
Fail 50
SendRate 52.05
Latency 1.76
Throughput 19.3
RelativeThroughput 62.92026897214218
prevAdaptStrategy 2
Succ 54.63917525773196
Fail 45.36082474226804
SendRate 51.2
Latency 0.82
Throughput 21.25
RelativeThroughput 58.49609375
prevAdaptStrategy 1
Succ 45.18072289156627
Fail 54.81927710843374
SendRate 45.75
Latency 1.115
Throughput 34.8
RelativeThroughput 23.9344262295082
prevAdaptStrategy 3
Succ 45.246690734055356
Fail 54.75330926594465
SendRate 45.5
Latency 2.225
Throughput 34.8
RelativeThroughput 23.51648351648352
prevAdaptStrategy 3
Succ 54.14364640883977
Fail 45.85635359116022
SendRate 55.75
Latency 0.67
Throughput 22.65
RelativeThroughput 59.37219730941704
prevAdaptStrategy 2
Succ 47.53246753246753
Fail 52.467532467532465
SendRate 39.65
Latency 0.965
Throughput 32.45
RelativeThroughput 18.15889029003782
prevAdaptStrategy 3
Succ 61.49068322981367
Fail 38.50931677018634
SendRate 101.15
Latency 0.665
Throughput 19.5
RelativeThroughput 80.72170044488384
prevAdaptStrategy 2
Succ 55.0314465408805
Fail 44.9685534591195
SendRate 46.6
Latency 0.56
Throughput 28.45
RelativeThroughput 38.94849785407726
prevAdaptStrategy 2
Succ 55.172413793103445
Fail 44.827586206896555
SendRate 46.35
Latency 1.665
Throughput 28.45
RelativeThroughput 38.61920172599785
prevAdaptStrategy 2
Succ 54.6916890080429
Fail 45.30831099195711
SendRate 47.95
Latency 0.67
Throughput 30.65
RelativeThroughput 36.079249217935356
prevAdaptStrategy 2
Succ 56.01092896174863
Fail 43.98907103825137
SendRate 58
Latency 0.74
Throughput 31.7
RelativeThroughput 45.3448275862069
prevAdaptStrategy 2
Succ 54.2997542997543
Fail 45.7002457002457
SendRate 55.25
Latency 0.925
Throughput 33.7
RelativeThroughput 39.004524886877824
prevAdaptStrategy 2
Succ 53.17220543806647
Fail 46.82779456193353
SendRate 35.05
Latency 0.635
Throughput 23.8
RelativeThroughput 32.09700427960056
prevAdaptStrategy 2
Succ 53.31325301204819
Fail 46.68674698795181
SendRate 34.8
Latency 1.72
Throughput 23.8
RelativeThroughput 31.609195402298845
prevAdaptStrategy 2
Succ 53.746770025839794
Fail 46.253229974160206
SendRate 48.55
Latency 0.8
Throughput 32.35
RelativeThroughput 33.36766220391348
prevAdaptStrategy 2
Succ 48.818897637795274
Fail 51.181102362204726
SendRate 56.4
Latency 0.83
Throughput 29.9
RelativeThroughput 46.98581560283688
prevAdaptStrategy 2
Succ 52.4390243902439
Fail 47.5609756097561
SendRate 54.25
Latency 0.92
Throughput 31.15
RelativeThroughput 42.58064516129033
prevAdaptStrategy 2
Succ 52.4390243902439
Fail 47.5609756097561
SendRate 54.25
Latency 0.92
Throughput 31.15
RelativeThroughput 42.58064516129033
prevAdaptStrategy 2
Succ 55.367231638418076
Fail 44.632768361581924
SendRate 44.5
Latency 1.89
Throughput 31.9
RelativeThroughput 28.31460674157304
prevAdaptStrategy 0
Succ 47.82608695652174
Fail 52.17391304347826
SendRate 57.75
Latency 0.935
Throughput 30.75
RelativeThroughput 46.75324675324675
prevAdaptStrategy 2
Succ 49.586776859504134
Fail 50.413223140495866
SendRate 52.8
Latency 0.755
Throughput 29.75
RelativeThroughput 43.65530303030303
prevAdaptStrategy 2
Succ 49.72527472527473
Fail 50.27472527472527
SendRate 52.55
Latency 1.86
Throughput 29.75
RelativeThroughput 43.38725023786869
prevAdaptStrategy 2
Succ 50.368550368550366
Fail 49.631449631449634
SendRate 53.15
Latency 0.915
Throughput 28.9
RelativeThroughput 45.62558795860772
prevAdaptStrategy 2
Succ 51.35135135135135
Fail 48.64864864864865
SendRate 49
Latency 0.94
Throughput 31.2
RelativeThroughput 36.3265306122449
prevAdaptStrategy 2
Succ 53.14685314685315
Fail 46.85314685314685
SendRate 44.1
Latency 0.87
Throughput 26.5
RelativeThroughput 39.909297052154194
prevAdaptStrategy 2
Succ 54.312354312354316
Fail 45.68764568764569
SendRate 57.2
Latency 0.93
Throughput 30.9
RelativeThroughput 45.97902097902099
prevAdaptStrategy 2
Succ 54.418604651162795
Fail 45.58139534883721
SendRate 57
Latency 2.045
Throughput 30.9
RelativeThroughput 45.78947368421053
prevAdaptStrategy 2
Succ 49.37965260545906
Fail 50.62034739454094
SendRate 48.2
Latency 0.91
Throughput 30.3
RelativeThroughput 37.136929460580916
prevAdaptStrategy 2
Succ 48.45605700712589
Fail 51.543942992874115
SendRate 66.25
Latency 0.925
Throughput 33.6
RelativeThroughput 49.283018867924525
prevAdaptStrategy 2
Succ 48.5781990521327
Fail 51.421800947867304
SendRate 66
Latency 2.015
Throughput 33.6
RelativeThroughput 49.09090909090909
prevAdaptStrategy 2
Succ 52.83582089552239
Fail 47.16417910447761
SendRate 36.5
Latency 0.95
Throughput 22.6
RelativeThroughput 38.08219178082191
prevAdaptStrategy 2
Succ 52.976190476190474
Fail 47.023809523809526
SendRate 36.25
Latency 2.05
Throughput 22.6
RelativeThroughput 37.655172413793096
